job_id,agency,posting_type,nr_positions,title,level,job_category,salary,residency_requirement,posting_date,post_until
297080,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_SPECIALIST,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297081,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297163,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_RES,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q4,POST_FOR_ONE_MONTH
297230,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_PREPAR,LEVEL_1,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297234,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_MANAGER,LEVEL_0,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298170,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_HYGIENIST,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297286,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_HYGIENIST,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297295,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_REP,LEVEL_1,JOB_CATEGORY_[Health],SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300892,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
297327,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_CONSULTANT,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297342,AGENCY_[DEPARTMENT FOR THE AGING],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ANALYST,LEVEL_3,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_6_MONTHS
297523,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ACCOUNTANT,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297414,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_SUPERVISOR,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297522,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ACCOUNTANT,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297685,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_ENGINEER,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297708,AGENCY_[MAYORS OFFICE OF CONTRACT SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COOR,,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297720,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q4,POST_FOR_2_MONTHS
297774,AGENCY_[MAYORS OFFICE OF CONTRACT SVCS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_COOR,,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297892,AGENCY_[EQUAL EMPLOY PRACTICES COMM],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
297850,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_SCIENTIST,LEVEL_2,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297867,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_3,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
297930,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_AGENT,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298093,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_APPLICATIONSDEVELOP,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298095,AGENCY_[MANHATTAN COMMUNITY BOARD],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298165,AGENCY_[OFF OF PAYROLL ADMINISTRATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOC,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298176,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ANALYST,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298374,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INVESTIGATOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
298759,AGENCY_[OFFICE OF EMERGENCY MANAGEMENT],POSTING_TYPE_External,SINGLE_POSITION,TITLE_SPECIAL,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298403,AGENCY_[ADMIN TRIALS AND HEARINGS],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ASSOCIATE,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298406,AGENCY_[ADMIN TRIALS AND HEARINGS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298422,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_3,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_2_MONTHS
298423,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
298556,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
298564,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_DEVELOPER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
298583,AGENCY_[DEPT OF INFO TECH & TELECOMM],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298933,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
298905,AGENCY_[DEPT OF INFO TECH & TELECOMM],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
298960,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
299080,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ENGINEER,LEVEL_3,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299081,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299143,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_M1/M2,LEVEL_0,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299255,AGENCY_[HRA/DEPT OF SOCIAL SERVICES],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299271,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299390,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_EDUCATOR,LEVEL_1,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
299431,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_CONSULTANT,LEVEL_1,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299465,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,JOB_CATEGORY_[Health],SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
299511,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_EDUCATOR,LEVEL_2,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299567,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_COORDINATOR,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299571,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299579,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299631,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INTERN#,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299682,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299732,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_INVESTIGATOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
299767,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299768,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299791,AGENCY_[ADMIN TRIALS AND HEARINGS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_0,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
299856,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ADVI,LEVEL_0,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
299975,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_WORK,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300084,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ATTORNEY,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300114,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300177,AGENCY_[NYC HOUSING AUTHORITY],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ESTIMATOR,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q4,POST_UNTIL_FILLED
300275,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INVESTIGATOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
300432,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
300438,AGENCY_[NYC EMPLOYEES RETIREMENT SYS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INFORMAT,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300439,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300445,AGENCY_[OFFICE OF THE COMPTROLLER],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ACCOUNTANT,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q4,POST_UNTIL_FILLED
300454,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300541,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300676,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q4,POST_FOR_ONE_MONTH
300552,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300626,AGENCY_[POLICE DEPARTMENT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_WORKER,LEVEL_2,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300654,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_0,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q4,POST_UNTIL_FILLED
300655,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300678,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_ARCHITECT,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q4,POST_FOR_ONE_MONTH
300725,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ACCOUNTANT,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
300871,AGENCY_[DEPARTMENT OF CITY PLANNING],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300895,AGENCY_[DEPARTMENT OF CITY PLANNING],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300917,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_1,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
300960,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300919,AGENCY_[DEPARTMENT OF CITY PLANNING],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_DEVELOPER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300920,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,JOB_CATEGORY_[Health],SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
300961,AGENCY_[DEPT OF INFO TECH & TELECOMM],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
300986,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
301134,AGENCY_[DEPARTMENT OF CORRECTION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ATTORNEY,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301159,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301296,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SANITARIAN,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
301183,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SURVEYOR,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301199,AGENCY_[OFFICE OF THE COMPTROLLER],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AUDI,LEVEL_2,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301588,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_2,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
301233,AGENCY_[OFFICE OF THE COMPTROLLER],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COUNSEL,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q4,POST_UNTIL_FILLED
301249,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_GENERAL,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_4_MONTHS
301250,AGENCY_[FINANCIAL INFO SVCS AGENCY],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301269,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_2,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017_Q3,POST_UNTIL_FILLED
301273,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
301284,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ASSISTANT,LEVEL_0,JOB_CATEGORY_[Health],SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q3,POST_FOR_3_MONTHS
301286,AGENCY_[DEPT OF YOUTH & COMM DEV SRVS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017_Q4,POST_UNTIL_FILLED
